EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition,SalaryBand,ExperienceLevel
EMP1451,55,Sales,4,21,12420,4,4,No,11,No,3,19,No,High,6+ Years
EMP1452,40,HR,3,6,8272,3,3,No,7.4,No,2,21,No,Medium,6+ Years
EMP1453,60,HR,2,6,6438,4,3,No,5.8,No,3,10,No,Medium,6+ Years
EMP1454,43,Engineering,2,7,9234,4,3,No,5.3,No,3,10,No,Medium,6+ Years
EMP1455,22,Operations,1,0,4193,3,3,No,37.3,No,3,12,No,Low,0-2 Years
EMP1456,45,Finance,3,23,13170,5,2,No,6,Yes,2,11,No,High,6+ Years
EMP1457,41,Operations,2,7,6206,4,4,No,7.3,No,3,12,No,Medium,6+ Years
EMP1458,50,Sales,3,15,10678,3,3,No,1,No,2,17,No,High,6+ Years
EMP1459,44,Finance,2,11,10285,3,4,No,8,No,3,21,No,High,6+ Years
EMP1460,36,IT,3,14,12678,4,3,No,15.1,No,2,13,No,High,6+ Years
EMP1461,25,Marketing,2,3,7597,3,2,Yes,8.1,No,2,14,No,Medium,3-5 Years
EMP1462,35,Sales,3,5,9599,3,3,No,10.6,No,2,10,No,Medium,3-5 Years
EMP1463,29,IT,1,0,6751,4,3,Yes,21.8,No,3,9,No,Medium,0-2 Years
EMP1464,32,HR,2,2,5812,2,1,No,8.6,No,2,15,No,Medium,0-2 Years
EMP1465,43,Operations,4,21,12028,5,3,No,13.9,No,3,14,No,High,6+ Years
EMP1466,54,Sales,4,20,13118,3,3,No,6,Yes,4,15,No,High,6+ Years
EMP1467,41,Finance,4,15,14428,3,1,No,8.3,Yes,3,15,No,High,6+ Years
EMP1468,26,IT,2,3,9053,3,2,No,14.5,Yes,3,16,No,Medium,3-5 Years
EMP1469,42,Marketing,5,19,15851,4,3,No,15.4,No,4,9,No,High,6+ Years
EMP1470,49,Engineering,5,15,17888,2,2,No,13.9,No,3,13,No,High,6+ Years
EMP1471,31,Sales,3,9,8969,5,4,No,17.3,No,3,14,Yes,Medium,6+ Years
EMP1472,36,Engineering,3,10,12810,3,2,Yes,5.2,No,3,10,No,High,6+ Years
EMP1473,38,Engineering,2,4,8682,5,4,No,3.1,No,2,14,No,Medium,3-5 Years
EMP1474,30,Finance,2,5,7853,3,4,No,5.9,No,3,16,No,Medium,3-5 Years
EMP1475,44,Sales,4,15,10823,3,4,No,9.9,No,3,13,No,High,6+ Years
EMP1476,36,Sales,3,14,10149,4,1,No,15.4,No,2,12,No,High,6+ Years
EMP1477,42,Engineering,4,10,14344,4,2,No,11.5,Yes,3,14,No,High,6+ Years
EMP1478,29,HR,1,3,4333,3,2,Yes,4.6,No,3,10,No,Low,3-5 Years
EMP1479,33,Marketing,1,1,4905,4,4,Yes,31.1,No,2,13,No,Low,0-2 Years
EMP1480,45,Finance,1,1,5467,3,4,No,1,No,1,14,No,Medium,0-2 Years
EMP1481,34,Operations,2,11,7118,3,2,No,5.4,No,3,20,No,Medium,6+ Years
EMP1482,55,Engineering,4,15,15076,4,2,No,11.3,No,2,17,No,High,6+ Years
EMP1483,34,HR,2,2,5425,5,3,No,3.8,No,1,13,No,Medium,0-2 Years
EMP1484,40,Engineering,1,1,6051,4,2,No,12,No,2,16,Yes,Medium,0-2 Years
EMP1485,47,Sales,3,16,9927,3,3,No,8.9,No,3,14,No,Medium,6+ Years
EMP1486,23,Marketing,1,1,5778,4,4,No,15.6,No,3,11,No,Medium,0-2 Years
EMP1487,22,Operations,1,0,4195,4,3,No,5.4,No,2,16,No,Low,0-2 Years
EMP1488,22,Sales,1,0,3732,3,3,No,16.1,No,2,14,No,Low,0-2 Years
EMP1489,50,Sales,4,23,13459,3,2,No,10.7,No,2,14,No,High,6+ Years
EMP1490,32,Finance,1,4,5650,2,2,No,17.3,No,3,17,No,Medium,3-5 Years
EMP1491,60,Finance,3,9,11772,2,3,No,5.3,Yes,3,16,Yes,High,6+ Years
EMP1492,32,Engineering,1,0,5693,4,4,No,13.6,No,3,21,No,Medium,0-2 Years
EMP1493,39,Finance,3,12,12396,3,3,No,6.7,Yes,3,15,No,High,6+ Years
EMP1494,53,IT,3,15,13189,3,2,No,3.4,No,2,19,No,High,6+ Years
EMP1495,58,Sales,3,8,11120,3,2,Yes,1,No,3,14,Yes,High,6+ Years
EMP1496,58,Sales,3,23,11598,2,3,Yes,14.2,No,3,15,No,High,6+ Years
EMP1497,50,Sales,2,3,7094,5,2,No,2.2,No,3,18,No,Medium,3-5 Years
EMP1498,48,Finance,3,23,13356,3,1,No,1.6,No,1,13,No,High,6+ Years
EMP1499,43,Engineering,5,15,17892,2,2,No,17.2,Yes,3,18,No,High,6+ Years
EMP1500,45,IT,3,22,14356,5,3,No,4.3,No,3,15,No,High,6+ Years
EMP1501,32,Finance,3,10,11786,4,3,No,13.6,No,2,11,No,High,6+ Years
EMP1502,29,Engineering,3,6,11653,4,1,Yes,3.1,No,3,11,No,High,6+ Years
EMP1503,37,Sales,2,10,8460,3,2,Yes,5.4,No,3,16,Yes,Medium,6+ Years
EMP1504,36,Marketing,2,6,8400,3,2,No,7.5,No,3,22,No,Medium,6+ Years
EMP1505,33,Engineering,1,0,6778,4,3,Yes,12.6,No,3,15,No,Medium,0-2 Years
EMP1506,44,IT,4,21,16520,4,3,Yes,12.5,No,4,12,No,High,6+ Years
EMP1507,47,Engineering,2,12,10023,3,2,No,12.8,No,3,16,No,High,6+ Years
EMP1508,38,Engineering,2,3,8619,2,4,No,5.8,No,2,17,No,Medium,3-5 Years
EMP1509,52,Marketing,3,13,10737,5,3,No,6.5,Yes,3,12,No,High,6+ Years
EMP1510,26,Sales,1,1,5040,5,3,No,12.9,No,2,22,No,Medium,0-2 Years
EMP1511,36,Marketing,2,9,9021,4,4,No,14.1,No,3,15,No,Medium,6+ Years
EMP1512,30,Sales,1,1,5179,4,4,No,17.2,No,2,16,No,Medium,0-2 Years
EMP1513,22,Marketing,1,0,4285,3,4,No,5.8,No,4,17,No,Low,0-2 Years
EMP1514,37,Marketing,3,9,9992,5,3,No,20.9,No,3,13,No,Medium,6+ Years
EMP1515,36,HR,3,6,8441,4,3,No,9.1,No,3,18,No,Medium,6+ Years
EMP1516,53,Finance,3,8,11714,2,2,No,5.1,No,3,12,No,High,6+ Years
EMP1517,44,Sales,1,4,5254,2,4,Yes,19.9,No,2,13,No,Medium,3-5 Years
EMP1518,27,HR,1,4,5363,5,2,No,1.9,No,2,20,No,Medium,3-5 Years
EMP1519,56,Engineering,3,13,11804,5,3,Yes,4.2,No,2,10,No,High,6+ Years
EMP1520,50,HR,2,6,6395,4,3,Yes,16,No,3,17,No,Medium,6+ Years
EMP1521,43,IT,2,6,9728,3,2,No,8.1,No,2,10,No,Medium,6+ Years
EMP1522,35,Sales,2,8,7669,4,3,Yes,1.5,No,3,13,No,Medium,6+ Years
EMP1523,28,Finance,1,2,5397,4,3,No,1.6,No,3,16,No,Medium,0-2 Years
EMP1524,34,Engineering,1,0,6394,1,4,No,4.6,No,2,19,No,Medium,0-2 Years
EMP1525,48,HR,4,17,11418,4,1,No,3.6,No,3,22,No,High,6+ Years
EMP1526,56,Operations,4,21,12159,3,4,No,11.6,No,3,23,No,High,6+ Years
EMP1527,53,Sales,2,13,7464,3,4,No,7.2,No,1,13,No,Medium,6+ Years
EMP1528,33,Operations,3,9,9258,3,3,No,4.8,Yes,2,5,No,Medium,6+ Years
EMP1529,26,Sales,1,1,4106,4,2,No,10.5,No,4,20,No,Low,0-2 Years
EMP1530,39,HR,3,12,10071,3,4,Yes,8.2,No,2,19,No,High,6+ Years
EMP1531,22,Finance,1,0,4608,4,3,Yes,10.4,No,3,19,No,Low,0-2 Years
EMP1532,41,Sales,3,13,10077,1,3,No,3.3,No,2,12,No,High,6+ Years
EMP1533,36,Operations,3,8,9135,4,4,No,12.9,No,2,11,No,Medium,6+ Years
EMP1534,33,Sales,2,2,6091,4,3,Yes,3.4,No,3,8,No,Medium,0-2 Years
EMP1535,22,Operations,1,0,3845,3,2,Yes,3.5,Yes,3,14,No,Low,0-2 Years
EMP1536,43,HR,1,1,4575,2,1,No,4.7,No,3,17,No,Low,0-2 Years
EMP1537,32,Finance,3,10,10924,4,3,No,2.8,No,1,14,No,High,6+ Years
EMP1538,26,IT,1,0,6760,3,2,No,16,No,3,16,Yes,Medium,0-2 Years
EMP1539,22,Engineering,1,0,6027,5,2,Yes,1.9,No,3,6,No,Medium,0-2 Years
EMP1540,37,Sales,5,15,13740,3,3,No,10.4,No,2,18,No,High,6+ Years
EMP1541,55,Operations,3,33,13321,4,3,No,4.3,No,2,28,No,High,6+ Years
EMP1542,54,Sales,4,18,12070,1,4,No,22.8,No,2,11,No,High,6+ Years
EMP1543,33,Marketing,3,6,10764,4,2,No,7.1,No,2,10,No,High,6+ Years
EMP1544,31,IT,1,1,5458,4,4,No,5.8,No,3,16,No,Medium,0-2 Years
EMP1545,42,Finance,3,12,12329,3,3,No,9.5,No,2,14,No,High,6+ Years
EMP1546,28,Sales,1,4,6032,5,4,No,5,No,3,25,No,Medium,3-5 Years
EMP1547,41,Sales,3,17,10598,5,4,Yes,15.8,No,1,13,No,High,6+ Years
EMP1548,45,Engineering,4,22,16446,5,3,No,1.1,Yes,2,15,No,High,6+ Years
EMP1549,50,Engineering,4,25,16807,4,3,No,38,No,2,11,No,High,6+ Years
EMP1550,36,Sales,3,7,8759,3,4,No,12,Yes,3,14,No,Medium,6+ Years
EMP1551,35,Operations,2,7,6972,3,3,No,9.7,No,3,12,No,Medium,6+ Years
EMP1552,29,Engineering,2,4,9453,2,3,No,1.3,No,2,14,No,Medium,3-5 Years
EMP1553,29,IT,2,7,9463,4,3,Yes,13.8,No,3,15,No,Medium,6+ Years
EMP1554,35,Operations,3,7,8864,2,2,No,5.8,No,3,18,No,Medium,6+ Years
EMP1555,41,IT,4,14,14493,2,4,Yes,5.2,No,3,18,No,High,6+ Years
EMP1556,47,Engineering,3,24,13861,3,3,Yes,2.4,No,2,14,No,High,6+ Years
EMP1557,29,Marketing,1,0,5883,2,2,No,10.3,Yes,2,18,No,Medium,0-2 Years
EMP1558,52,Engineering,3,27,14182,3,1,No,23.9,Yes,3,15,No,High,6+ Years
EMP1559,35,Engineering,1,0,5924,4,3,No,7.5,No,2,8,No,Medium,0-2 Years
EMP1560,37,Marketing,2,13,9326,4,4,No,5.3,Yes,3,16,No,Medium,6+ Years
EMP1561,30,Operations,1,1,5110,3,3,Yes,23.7,No,2,16,No,Medium,0-2 Years
EMP1562,22,Sales,1,0,4510,3,4,Yes,10.8,No,2,10,Yes,Low,0-2 Years
EMP1563,46,Engineering,3,5,11687,3,2,No,1,No,3,18,No,High,3-5 Years
EMP1564,45,Sales,4,16,12063,3,3,No,8.2,No,2,16,No,High,6+ Years
EMP1565,35,Operations,2,4,7345,4,2,No,19.7,No,4,9,No,Medium,3-5 Years
EMP1566,38,IT,1,4,7086,4,2,No,27.1,No,3,15,No,Medium,3-5 Years
EMP1567,43,Sales,4,14,11499,3,3,No,8.2,No,4,22,No,High,6+ Years
EMP1568,22,Engineering,1,0,6328,4,1,No,7.4,No,3,21,No,Medium,0-2 Years
EMP1569,32,IT,1,3,6191,5,2,No,10.3,No,3,10,No,Medium,3-5 Years
EMP1570,45,Engineering,3,10,12456,4,2,No,7.9,No,2,11,No,High,6+ Years
EMP1571,25,Finance,1,0,5099,2,2,No,9.1,No,4,17,No,Medium,0-2 Years
EMP1572,40,Sales,1,0,3522,3,3,No,4,No,2,12,No,Low,0-2 Years
EMP1573,24,Engineering,2,2,8145,2,4,No,4.7,Yes,2,11,Yes,Medium,0-2 Years
EMP1574,42,HR,3,10,8422,3,1,No,15.5,No,3,14,Yes,Medium,6+ Years
EMP1575,37,Operations,2,5,6380,3,2,No,6.8,Yes,3,19,No,Medium,3-5 Years
EMP1576,22,Engineering,1,0,4828,4,1,No,3.9,No,2,21,No,Low,0-2 Years
EMP1577,49,Engineering,4,22,16655,3,4,No,28,No,2,14,No,High,6+ Years
EMP1578,30,Engineering,2,7,8745,4,2,No,2.6,No,4,20,No,Medium,6+ Years
EMP1579,29,Marketing,3,6,9880,3,3,No,13.8,No,4,15,No,Medium,6+ Years
EMP1580,40,Operations,1,1,3758,2,1,No,3,No,3,15,Yes,Low,0-2 Years
EMP1581,49,Operations,3,14,8765,3,3,Yes,2.4,No,3,17,No,Medium,6+ Years
EMP1582,27,Sales,2,5,7025,3,3,No,20.8,No,2,19,No,Medium,3-5 Years
EMP1583,38,Operations,2,8,6979,3,2,No,9.9,No,3,13,No,Medium,6+ Years
EMP1584,42,Sales,4,14,12047,1,3,No,17.3,No,4,21,No,High,6+ Years
EMP1585,44,Engineering,2,7,10248,3,3,No,5.7,No,2,19,No,High,6+ Years
EMP1586,39,Operations,4,15,11844,3,3,No,5.9,No,3,17,No,High,6+ Years
EMP1587,34,Sales,3,10,10585,4,2,No,18,No,1,16,No,High,6+ Years
EMP1588,29,Sales,2,5,6896,4,3,Yes,4.8,No,3,14,No,Medium,3-5 Years
EMP1589,38,Engineering,3,14,12539,4,3,No,6.9,No,3,15,No,High,6+ Years
EMP1590,27,Finance,1,3,6179,4,2,No,17.7,Yes,2,18,No,Medium,3-5 Years
EMP1591,22,HR,1,0,4929,5,4,No,7.7,No,2,19,No,Low,0-2 Years
EMP1592,42,Engineering,2,12,9640,2,2,No,15.5,Yes,3,20,No,Medium,6+ Years
EMP1593,47,Operations,3,8,9460,3,4,No,5.4,No,3,17,No,Medium,6+ Years
EMP1594,22,Operations,1,0,4437,2,3,Yes,3,No,3,22,No,Low,0-2 Years
EMP1595,27,Operations,1,0,3979,3,3,No,9.2,No,1,14,No,Low,0-2 Years
EMP1596,44,HR,2,5,7101,4,1,No,8.8,Yes,1,9,No,Medium,3-5 Years
EMP1597,58,Sales,2,7,6750,4,2,No,2.1,No,3,16,No,Medium,6+ Years
EMP1598,38,Sales,4,16,12633,2,3,No,6,No,2,15,No,High,6+ Years
EMP1599,30,Finance,1,4,6007,4,4,No,13.3,No,2,11,No,Medium,3-5 Years
EMP1600,36,Operations,3,12,9918,4,4,No,9.8,No,1,15,No,Medium,6+ Years
EMP1601,51,IT,5,21,18397,2,4,No,5.8,No,3,14,No,High,6+ Years
EMP1602,31,Sales,2,3,7298,4,2,No,13.9,No,1,11,No,Medium,3-5 Years
EMP1603,30,Sales,1,3,4974,5,2,No,15.8,No,4,17,No,Low,3-5 Years
EMP1604,33,Sales,2,4,6682,2,3,No,12.5,No,2,18,No,Medium,3-5 Years
EMP1605,28,Sales,2,5,7009,2,4,No,11.3,No,3,19,No,Medium,3-5 Years
EMP1606,39,HR,1,4,4691,4,2,No,1.2,No,2,10,No,Low,3-5 Years
EMP1607,54,IT,5,15,17506,3,3,No,3.2,No,2,13,No,High,6+ Years
EMP1608,41,Marketing,2,13,9291,5,4,No,10.8,No,2,20,No,Medium,6+ Years
EMP1609,35,HR,2,13,7558,4,3,No,19.4,No,3,14,No,Medium,6+ Years
EMP1610,35,Finance,3,13,12189,3,4,Yes,3.1,Yes,2,16,No,High,6+ Years
EMP1611,22,Sales,1,0,5609,3,2,No,4.2,No,3,15,No,Medium,0-2 Years
EMP1612,46,Operations,4,13,10828,3,3,Yes,4.1,No,2,16,No,High,6+ Years
EMP1613,37,Marketing,2,8,8702,4,3,No,11.4,No,4,23,No,Medium,6+ Years
EMP1614,36,Sales,2,7,7009,4,3,No,2.9,No,3,13,No,Medium,6+ Years
EMP1615,60,Marketing,4,24,14128,3,2,No,5.7,No,3,17,No,High,6+ Years
EMP1616,40,Marketing,3,13,11667,5,3,No,5.5,No,1,18,No,High,6+ Years
EMP1617,30,Sales,2,2,6149,4,3,No,8.2,Yes,3,16,No,Medium,0-2 Years
EMP1618,33,Engineering,2,2,8687,3,3,No,9.5,No,4,15,No,Medium,0-2 Years
EMP1619,49,Engineering,3,16,12799,5,4,No,4.7,No,3,15,No,High,6+ Years
EMP1620,39,Sales,3,13,11259,4,1,Yes,1,No,3,15,No,High,6+ Years
EMP1621,23,Sales,1,1,4635,5,3,No,9.8,No,3,16,No,Low,0-2 Years
EMP1622,47,Marketing,2,12,8249,2,4,No,8.8,No,4,12,No,Medium,6+ Years
EMP1623,31,HR,3,5,7515,1,4,No,33.1,No,2,13,No,Medium,3-5 Years
EMP1624,56,Finance,2,3,9210,3,3,No,20.3,No,4,6,No,Medium,3-5 Years
EMP1625,48,IT,4,10,14152,3,4,Yes,5.1,No,3,14,No,High,6+ Years
EMP1626,33,Finance,3,7,10909,5,2,Yes,12.3,Yes,3,8,No,High,6+ Years
EMP1627,50,Marketing,1,1,5892,2,3,No,28.8,No,2,16,No,Medium,0-2 Years
EMP1628,38,Operations,2,10,8016,1,4,No,5.4,No,4,17,No,Medium,6+ Years
EMP1629,46,Marketing,1,1,4710,3,4,No,1.3,No,3,17,No,Low,0-2 Years
EMP1630,42,Sales,2,4,6502,2,3,No,4.3,No,3,12,No,Medium,3-5 Years
EMP1631,29,Engineering,1,4,6323,1,2,No,8.4,No,3,18,No,Medium,3-5 Years
EMP1632,31,Finance,1,0,5336,1,2,No,2.5,No,3,14,No,Medium,0-2 Years
EMP1633,48,Finance,3,6,11216,2,4,Yes,4.5,No,3,16,No,High,6+ Years
EMP1634,34,IT,3,6,11296,3,4,No,6.6,No,2,11,No,High,6+ Years
EMP1635,33,Marketing,3,9,10196,5,2,Yes,7.7,No,1,12,No,High,6+ Years
EMP1636,28,Operations,3,5,8312,4,4,Yes,7.2,No,3,17,No,Medium,3-5 Years
EMP1637,42,Sales,4,19,12467,3,2,No,7,No,4,16,No,High,6+ Years
EMP1638,58,Marketing,4,12,13577,3,2,No,6,No,3,17,No,High,6+ Years
EMP1639,27,IT,2,3,8221,3,3,No,1.2,No,2,12,No,Medium,3-5 Years
EMP1640,38,Engineering,3,10,12313,5,2,No,21.4,Yes,2,11,No,High,6+ Years
EMP1641,52,Sales,5,17,14558,4,4,No,3.2,No,2,21,No,High,6+ Years
EMP1642,37,Engineering,1,1,6487,2,2,No,2.9,No,4,20,Yes,Medium,0-2 Years
EMP1643,42,Operations,5,15,12975,5,2,No,1.8,No,4,18,No,High,6+ Years
EMP1644,27,Sales,1,1,5198,4,3,Yes,12.1,No,2,11,No,Medium,0-2 Years
EMP1645,42,Marketing,4,18,14771,1,3,Yes,3.2,No,2,16,No,High,6+ Years
EMP1646,36,Sales,3,5,9751,3,2,No,14.6,No,3,11,No,Medium,3-5 Years
EMP1647,47,Engineering,1,0,4760,4,3,No,4.7,No,3,13,No,Low,0-2 Years
EMP1648,49,IT,4,10,14218,2,1,No,7,No,2,14,No,High,6+ Years
EMP1649,60,Sales,5,30,15869,3,1,Yes,21.9,No,3,12,No,High,6+ Years
EMP1650,43,Sales,3,17,10928,4,1,Yes,10.3,No,2,16,No,High,6+ Years
EMP1651,41,Engineering,1,0,6526,4,3,No,1.7,No,2,15,No,Medium,0-2 Years
EMP1652,39,Marketing,4,15,12675,5,3,No,9.2,No,3,15,No,High,6+ Years
EMP1653,34,Engineering,3,9,12583,2,2,No,7.8,No,4,20,Yes,High,6+ Years
EMP1654,41,Marketing,2,6,7886,4,3,Yes,4.3,No,2,8,No,Medium,6+ Years
EMP1655,35,IT,4,12,14428,5,3,No,6.4,No,4,20,No,High,6+ Years
EMP1656,39,Engineering,1,0,6264,4,3,Yes,4.1,No,2,16,No,Medium,0-2 Years
EMP1657,51,Engineering,4,22,16427,4,2,No,6.4,No,2,19,No,High,6+ Years
EMP1658,27,HR,1,4,5166,3,4,Yes,6.6,No,2,15,Yes,Medium,3-5 Years
EMP1659,49,HR,2,8,6603,4,3,No,8.8,No,3,12,No,Medium,6+ Years
EMP1660,51,Sales,1,1,5316,4,2,No,5.9,No,2,20,Yes,Medium,0-2 Years
EMP1661,36,Marketing,1,0,4989,2,2,No,21.5,No,3,17,No,Low,0-2 Years
EMP1662,22,IT,1,0,4611,5,3,No,4.2,No,3,9,No,Low,0-2 Years
EMP1663,31,Engineering,3,8,11598,5,3,Yes,12.8,No,3,11,No,High,6+ Years
EMP1664,50,Marketing,4,23,14397,3,3,No,8.3,Yes,4,19,No,High,6+ Years
EMP1665,37,Sales,2,9,7834,4,3,No,5.9,Yes,4,11,No,Medium,6+ Years
EMP1666,28,Marketing,3,5,9700,4,3,No,5.5,No,2,17,No,Medium,3-5 Years
EMP1667,32,Engineering,2,4,8651,3,2,No,2.2,No,3,16,Yes,Medium,3-5 Years
EMP1668,46,Marketing,2,7,8940,3,3,No,15,No,3,15,No,Medium,6+ Years
EMP1669,43,Marketing,3,7,10752,5,3,No,5.1,No,3,17,No,High,6+ Years
EMP1670,35,Sales,3,13,9446,3,2,Yes,8.6,No,3,13,No,Medium,6+ Years
EMP1671,34,Operations,1,4,4378,3,4,No,6.3,No,3,17,No,Low,3-5 Years
EMP1672,34,Marketing,3,11,10809,3,3,No,2.2,No,2,9,No,High,6+ Years
EMP1673,28,Engineering,3,6,11623,3,4,No,3.8,No,2,9,No,High,6+ Years
EMP1674,54,IT,2,12,8551,3,3,No,10.3,No,2,15,No,Medium,6+ Years
EMP1675,34,Sales,1,0,4140,5,4,No,8.2,No,3,14,No,Low,0-2 Years
EMP1676,50,Finance,2,3,8516,3,3,No,6.8,No,3,14,No,Medium,3-5 Years
EMP1677,53,Engineering,4,17,15806,4,4,No,5.5,No,2,9,No,High,6+ Years
EMP1678,47,HR,2,9,6484,3,3,No,4.6,No,2,12,No,Medium,6+ Years
EMP1679,33,Engineering,2,2,8420,4,2,Yes,5.3,No,1,16,No,Medium,0-2 Years
EMP1680,42,Engineering,3,11,12338,4,2,Yes,8.7,Yes,3,10,No,High,6+ Years
EMP1681,37,Sales,1,0,5780,5,2,Yes,9.6,No,2,18,Yes,Medium,0-2 Years
EMP1682,28,Finance,1,2,5818,3,3,No,10.6,No,3,15,No,Medium,0-2 Years
EMP1683,41,Finance,2,10,8838,5,4,No,9.6,Yes,2,21,No,Medium,6+ Years
EMP1684,26,Finance,1,1,6551,3,3,No,5,No,3,9,No,Medium,0-2 Years
EMP1685,49,Operations,2,12,7969,5,3,No,2.4,No,2,14,No,Medium,6+ Years
EMP1686,33,IT,1,0,5397,5,3,No,7.1,No,3,13,No,Medium,0-2 Years
EMP1687,40,Marketing,3,7,10059,3,4,No,6.8,No,4,15,No,High,6+ Years
EMP1688,40,Finance,4,18,14704,4,3,Yes,1.8,Yes,2,19,No,High,6+ Years
EMP1689,35,Sales,1,0,4774,5,3,Yes,1.9,Yes,2,17,No,Low,0-2 Years
EMP1690,43,Operations,1,1,3721,3,4,No,17.2,No,3,12,No,Low,0-2 Years
EMP1691,33,Operations,2,2,5584,1,4,No,23.5,No,3,14,No,Medium,0-2 Years
EMP1692,46,Sales,2,2,6471,3,3,No,2.4,No,4,20,No,Medium,0-2 Years
EMP1693,24,Marketing,1,1,4709,3,4,No,5,No,3,20,No,Low,0-2 Years
EMP1694,39,IT,3,9,12298,4,4,Yes,2.2,No,2,12,No,High,6+ Years
EMP1695,57,Sales,4,23,12835,3,3,No,8,No,2,13,No,High,6+ Years
EMP1696,27,Engineering,3,5,12753,5,3,No,2.5,Yes,2,14,No,High,3-5 Years
EMP1697,31,Engineering,1,1,6074,3,4,No,2.6,No,3,20,No,Medium,0-2 Years
EMP1698,43,Engineering,4,17,15815,4,3,Yes,12,No,3,20,No,High,6+ Years
EMP1699,39,Sales,3,13,10225,4,4,Yes,1,No,2,18,No,High,6+ Years
EMP1700,41,Engineering,4,15,15413,2,3,No,1,Yes,3,17,No,High,6+ Years
EMP1701,42,Engineering,3,6,12289,1,2,No,14.8,No,2,17,No,High,6+ Years
EMP1702,44,Operations,1,0,4272,2,3,No,4.2,No,2,17,No,Low,0-2 Years
EMP1703,49,Engineering,5,16,17739,1,1,No,15.8,No,3,19,No,High,6+ Years
EMP1704,42,Engineering,2,4,8317,4,2,No,10.2,Yes,3,20,No,Medium,3-5 Years
EMP1705,35,Engineering,3,10,12495,3,4,No,8.7,No,2,19,No,High,6+ Years
EMP1706,44,Sales,1,0,4957,5,2,Yes,8.3,No,3,13,No,Low,0-2 Years
EMP1707,56,IT,3,20,12806,5,1,No,3.5,No,3,10,No,High,6+ Years
EMP1708,36,Operations,3,10,8869,3,3,Yes,15.4,No,3,12,No,Medium,6+ Years
EMP1709,28,Marketing,1,0,5482,2,4,No,9.7,No,4,14,No,Medium,0-2 Years
EMP1710,49,HR,2,9,6524,3,2,No,18.7,No,3,11,No,Medium,6+ Years
EMP1711,36,Marketing,4,14,12669,4,3,No,28.3,No,3,14,No,High,6+ Years
EMP1712,22,Engineering,1,0,5924,4,2,No,8.4,No,3,22,No,Medium,0-2 Years
EMP1713,46,Sales,3,11,10407,1,2,Yes,9.3,No,3,18,No,High,6+ Years
EMP1714,32,Engineering,2,8,10059,1,4,No,15.2,No,2,7,No,High,6+ Years
EMP1715,37,IT,1,3,6908,2,4,No,11.9,No,3,14,No,Medium,3-5 Years
EMP1716,41,Sales,1,1,4153,3,3,No,10,No,4,24,No,Low,0-2 Years
EMP1717,39,HR,3,15,9120,3,3,No,5.4,No,4,18,No,Medium,6+ Years
EMP1718,45,Sales,2,14,8310,4,3,No,14.9,No,2,21,No,Medium,6+ Years
EMP1719,33,Sales,4,11,11396,2,2,No,8.8,No,4,9,No,High,6+ Years
EMP1720,43,Marketing,4,12,12411,2,2,No,4.9,No,3,11,Yes,High,6+ Years
EMP1721,35,Engineering,1,1,6390,5,3,No,29,No,3,16,No,Medium,0-2 Years
EMP1722,45,IT,5,19,17115,5,3,Yes,4.3,No,3,11,No,High,6+ Years
EMP1723,44,Engineering,4,21,16424,4,4,No,5.9,No,4,15,No,High,6+ Years
EMP1724,28,Sales,3,5,9680,4,3,Yes,20.5,No,3,18,No,Medium,3-5 Years
EMP1725,48,Marketing,5,17,15589,3,4,No,7.4,No,2,13,No,High,6+ Years
EMP1726,32,Operations,1,1,3933,5,4,No,9.2,No,3,15,No,Low,0-2 Years
EMP1727,46,Sales,1,1,4009,5,4,Yes,6.9,No,2,15,No,Low,0-2 Years
EMP1728,41,HR,2,2,6080,4,3,No,5.6,No,2,17,No,Medium,0-2 Years
EMP1729,56,Operations,5,24,15388,1,3,No,14.2,No,2,14,No,High,6+ Years
EMP1730,35,Sales,3,5,8956,3,3,No,16.1,No,2,14,No,Medium,3-5 Years
EMP1731,34,IT,3,11,11922,1,2,Yes,4.7,Yes,3,15,No,High,6+ Years
EMP1732,37,Engineering,2,13,9968,4,2,No,6.1,Yes,2,18,No,Medium,6+ Years
EMP1733,34,Sales,3,8,8561,2,1,No,13.1,No,2,21,No,Medium,6+ Years
EMP1734,45,Marketing,3,13,11086,4,2,No,19.9,No,3,12,No,High,6+ Years
EMP1735,22,Sales,1,0,3699,2,3,No,10,No,1,11,No,Low,0-2 Years
EMP1736,27,Finance,2,4,8757,4,4,No,6.2,No,2,18,No,Medium,3-5 Years
EMP1737,27,HR,2,4,6513,4,2,No,7.9,No,4,12,No,Medium,3-5 Years
EMP1738,47,Sales,5,15,13841,1,3,No,13.6,No,2,18,No,High,6+ Years
EMP1739,55,IT,3,7,11813,4,3,No,5.4,No,2,16,No,High,6+ Years
EMP1740,36,Finance,1,2,5886,2,2,No,5.7,No,4,17,Yes,Medium,0-2 Years
EMP1741,36,Marketing,1,1,5469,2,3,No,9.1,No,3,18,No,Medium,0-2 Years
EMP1742,38,Engineering,4,15,15897,3,3,No,6.5,No,3,16,No,High,6+ Years
EMP1743,49,Sales,3,18,10672,4,4,No,6.9,Yes,2,15,No,High,6+ Years
